camera_id,district,department,nearest_station,camera_type,vendor,ownership,latitude,longitude,storage_type,retention_days,install_year,connectivity_status,is_synthetic
CAM00187,Ahmedabad City,Home Department - Police,Vasna,IP Bullet,Dahua,Government,22.998745,72.54519,Local NVR,15,2023,Active,TRUE
CAM00188,Ahmedabad City,Home Department - Police,Vasna,IP Bullet,CP Plus,Government,22.999725,72.545664,Cloud,15,2022,Active,TRUE
CAM00189,Ahmedabad City,Home Department - Police,DCB,Analog Dome,Hikvision,Government,23.016165,72.579509,Local NVR,7,2017,Active,TRUE
CAM00190,Ahmedabad City,Home Department - Police,DCB,IP PTZ,Hikvision,Government,23.015791,72.580471,Cloud,15,2018,Active,TRUE
CAM00191,Ahmedabad City,Home Department - Police,DCB,Analog Dome,Dahua,Government,23.016975,72.579588,Cloud,15,2022,Active,TRUE
CAM00192,Ahmedabad City,Home Department - Police,DCB,Analog PTZ,CP Plus,Government,23.015975,72.578892,Cloud,7,2017,Active,TRUE
CAM00193,Ahmedabad Rural,Home Department - Police,Aslali,IP PTZ,Honeywell,Government,22.920781,72.593617,Cloud,7,2023,Active,TRUE
CAM00194,Ahmedabad Rural,Home Department - Police,Aslali,Analog Dome,Honeywell,Government,22.919989,72.59487,Local NVR,7,2024,Active,TRUE
CAM00195,Ahmedabad Rural,Home Department - Police,Aslali,IP PTZ,Honeywell,Government,22.919956,72.593586,Local NVR,7,2019,Active,TRUE
CAM00196,Ahmedabad Rural,Home Department - Police,Bagodara,Analog Dome,CP Plus,Government,22.63941,72.195188,Cloud,15,2024,Maintenance,TRUE
CAM00197,Ahmedabad Rural,Home Department - Police,Bagodara,IP PTZ,CP Plus,Government,22.638339,72.195793,Cloud,30,2025,Active,TRUE
CAM00198,Ahmedabad Rural,Home Department - Police,Bagodara,Analog Dome,Honeywell,Government,22.638458,72.196105,Cloud,15,2024,Maintenance,TRUE
CAM00199,Ahmedabad Rural,Home Department - Police,Bavla,IP Dome,Dahua,Government,22.82806,72.369588,Cloud,15,2020,Active,TRUE
CAM00200,Ahmedabad Rural,Home Department - Police,Bavla,Analog PTZ,CP Plus,Government,22.828235,72.368953,Cloud,15,2025,Offline,TRUE
CAM00201,Ahmedabad Rural,Home Department - Police,Bopal,IP PTZ,CP Plus,Government,23.025151,72.469794,Cloud,7,2023,Maintenance,TRUE
CAM00202,Ahmedabad Rural,Home Department - Police,Bopal,IP Dome,Dahua,Government,23.023754,72.469842,Local NVR,30,2019,Maintenance,TRUE
CAM00203,Ahmedabad Rural,Home Department - Police,Bopal,IP Dome,CP Plus,Government,23.025467,72.470456,Local NVR,15,2020,Active,TRUE
CAM00204,Ahmedabad Rural,Home Department - Police,Changodar,IP PTZ,Bosch,Government,22.929818,72.447499,Local NVR,15,2021,Active,TRUE
CAM00205,Ahmedabad Rural,Home Department - Police,Changodar,Analog PTZ,Honeywell,Government,22.930974,72.448168,Local NVR,7,2023,Maintenance,TRUE
CAM00206,Ahmedabad Rural,Home Department - Police,Changodar,Analog Dome,Dahua,Government,22.929363,72.448359,Local NVR,7,2018,Active,TRUE
CAM00207,Ahmedabad Rural,Home Department - Police,Changodar,Analog Dome,Bosch,Government,22.929811,72.447807,Cloud,30,2023,Maintenance,TRUE
CAM00208,Ahmedabad Rural,Home Department - Police,Detroj,Analog Dome,Bosch,Government,23.332808,72.185568,Local NVR,30,2021,Active,TRUE
CAM00209,Ahmedabad Rural,Home Department - Police,Detroj,Analog Dome,CP Plus,Government,23.332138,72.185408,Cloud,7,2021,Offline,TRUE
CAM00210,Ahmedabad Rural,Home Department - Police,Detroj,IP Dome,CP Plus,Government,23.333224,72.185049,Local NVR,15,2018,Maintenance,TRUE
CAM00211,Ahmedabad Rural,Home Department - Police,Dhandhuka,Analog PTZ,Dahua,Government,22.382161,71.981556,Local NVR,7,2023,Offline,TRUE
CAM00212,Ahmedabad Rural,Home Department - Police,Dhandhuka,Analog PTZ,CP Plus,Government,22.382351,71.981941,Cloud,7,2021,Active,TRUE
CAM00213,Ahmedabad Rural,Home Department - Police,Dhandhuka,IP Dome,Dahua,Government,22.383001,71.981977,Local NVR,30,2024,Maintenance,TRUE
CAM00214,Ahmedabad Rural,Home Department - Police,Dhandhuka,IP Bullet,Hikvision,Government,22.382489,71.982381,Cloud,7,2023,Maintenance,TRUE
CAM00215,Ahmedabad Rural,Home Department - Police,Dholera,Analog PTZ,Dahua,Government,22.250507,72.189403,Cloud,30,2017,Offline,TRUE
CAM00216,Ahmedabad Rural,Home Department - Police,Dholera,IP Bullet,Dahua,Government,22.249412,72.189142,Cloud,7,2018,Active,TRUE
CAM00217,Ahmedabad Rural,Home Department - Police,Dholka,Analog Dome,Honeywell,Government,22.734831,72.436578,Local NVR,15,2021,Offline,TRUE
CAM00218,Ahmedabad Rural,Home Department - Police,Dholka,Analog PTZ,Bosch,Government,22.734639,72.437281,Local NVR,30,2017,Maintenance,TRUE
CAM00219,Ahmedabad Rural,Home Department - Police,Kanbha,IP Dome,Bosch,Government,23.015281,72.714394,Local NVR,30,2021,Offline,TRUE
CAM00220,Ahmedabad Rural,Home Department - Police,Kanbha,Analog Dome,CP Plus,Government,23.014419,72.715841,Cloud,15,2024,Offline,TRUE
CAM00221,Ahmedabad Rural,Home Department - Police,Kanbha,Analog Dome,CP Plus,Government,23.015438,72.714361,Local NVR,7,2017,Active,TRUE
CAM00222,Ahmedabad Rural,Home Department - Police,Koth,Analog PTZ,Hikvision,Government,22.639395,72.301971,Local NVR,7,2024,Offline,TRUE
CAM00223,Ahmedabad Rural,Home Department - Police,Koth,Analog Dome,Hikvision,Government,22.638206,72.30269,Cloud,30,2025,Offline,TRUE
CAM00224,Ahmedabad Rural,Home Department - Police,Koth,Analog PTZ,Honeywell,Government,22.63799,72.302751,Cloud,7,2025,Active,TRUE
CAM00225,Ahmedabad Rural,Home Department - Police,Mahila,IP Bullet,Honeywell,Government,23.025394,72.470867,Local NVR,30,2020,Active,TRUE
CAM00226,Ahmedabad Rural,Home Department - Police,Mahila,Analog PTZ,Bosch,Government,23.024583,72.470608,Cloud,30,2020,Maintenance,TRUE
CAM00227,Ahmedabad Rural,Home Department - Police,Mandal,IP PTZ,Bosch,Government,23.285912,71.91826,Local NVR,15,2018,Active,TRUE
CAM00228,Ahmedabad Rural,Home Department - Police,Mandal,Analog PTZ,Bosch,Government,23.285708,71.917279,Cloud,15,2021,Offline,TRUE
CAM00229,Ahmedabad Rural,Home Department - Police,Mandal,IP Dome,Dahua,Government,23.286107,71.917594,Local NVR,7,2023,Active,TRUE
CAM00230,Ahmedabad Rural,Home Department - Police,Sanand,IP PTZ,CP Plus,Government,22.987115,72.386986,Cloud,15,2025,Offline,TRUE
CAM00231,Ahmedabad Rural,Home Department - Police,Sanand,IP PTZ,Honeywell,Government,22.988322,72.385626,Local NVR,15,2018,Active,TRUE
CAM00232,Ahmedabad Rural,Home Department - Police,Sanand GIDC,IP PTZ,CP Plus,Government,23.030477,72.295456,Cloud,30,2024,Active,TRUE
CAM00233,Ahmedabad Rural,Home Department - Police,Sanand GIDC,IP PTZ,Dahua,Government,23.030523,72.294261,Cloud,7,2025,Maintenance,TRUE
CAM00234,Ahmedabad Rural,Home Department - Police,Sanand GIDC,IP PTZ,Dahua,Government,23.030676,72.294231,Cloud,15,2021,Active,TRUE
CAM00235,Ahmedabad Rural,Home Department - Police,Viramgam Rural,IP Dome,Bosch,Government,23.098189,72.06912,Local NVR,30,2020,Active,TRUE
CAM00236,Ahmedabad Rural,Home Department - Police,Viramgam Rural,IP Dome,CP Plus,Government,23.098664,72.069589,Cloud,15,2025,Active,TRUE
CAM00237,Ahmedabad Rural,Home Department - Police,Viramgam Rural,IP Bullet,CP Plus,Government,23.098609,72.069077,Local NVR,30,2021,Active,TRUE
CAM00238,Ahmedabad Rural,Home Department - Police,Viramgam Rural,IP PTZ,Honeywell,Government,23.09726,72.068714,Local NVR,7,2021,Offline,TRUE
CAM00239,Ahmedabad Rural,Home Department - Police,Viramgam Town,IP Bullet,Bosch,Government,23.121517,72.049698,Local NVR,30,2021,Active,TRUE
CAM00240,Ahmedabad Rural,Home Department - Police,Viramgam Town,Analog Dome,Dahua,Government,23.122178,72.048939,Local NVR,7,2023,Active,TRUE
CAM00241,Ahmedabad Rural,Home Department - Police,Viramgam Town,Analog Dome,Dahua,Government,23.121861,72.048219,Cloud,30,2022,Maintenance,TRUE
CAM00242,Ahmedabad Rural,Home Department - Police,Viramgam Town,Analog Dome,CP Plus,Government,23.121743,72.049202,Cloud,30,2025,Maintenance,TRUE
CAM00243,Ahmedabad Rural,Home Department - Police,Vitthalapur,IP Bullet,CP Plus,Government,23.365854,72.053766,Cloud,30,2022,Active,TRUE
CAM00244,Ahmedabad Rural,Home Department - Police,Vitthalapur,IP Bullet,Bosch,Government,23.365253,72.053262,Cloud,15,2022,Offline,TRUE
CAM00245,Ahmedabad Rural,Home Department - Police,Vivekanand Nagar,IP Bullet,Honeywell,Government,22.933049,72.664292,Cloud,30,2016,Active,TRUE
CAM00246,Ahmedabad Rural,Home Department - Police,Vivekanand Nagar,Analog PTZ,CP Plus,Government,22.933189,72.663582,Local NVR,30,2022,Active,TRUE
CAM00247,Ahmedabad Rural,Home Department - Police,Vivekanand Nagar,Analog Dome,Bosch,Government,22.932375,72.663938,Cloud,7,2020,Active,TRUE
CAM00248,Ahmedabad Rural,Home Department - Police,Vivekanand Nagar,Analog PTZ,CP Plus,Government,22.932397,72.663126,Local NVR,15,2020,Maintenance,TRUE
CAM00249,Ahmedabad Rural,Home Department - Police,Dholka Rural,Analog PTZ,Hikvision,Government,22.72824,72.442364,Local NVR,15,2020,Active,TRUE
CAM00250,Ahmedabad Rural,Home Department - Police,Dholka Rural,IP Dome,Dahua,Government,22.728949,72.44213,Cloud,15,2020,Maintenance,TRUE
CAM00251,Ahmedabad Rural,Home Department - Police,Dholka Rural,IP Bullet,Honeywell,Government,22.728412,72.442027,Local NVR,30,2019,Active,TRUE
CAM00252,Amreli,Home Department - Police,Amreli City,IP Bullet,Hikvision,Government,21.602474,71.222517,Cloud,30,2019,Active,TRUE
CAM00253,Amreli,Home Department - Police,Amreli City,IP Dome,CP Plus,Government,21.602371,71.221927,Cloud,30,2023,Active,TRUE
CAM00254,Amreli,Home Department - Police,Amreli Rural,IP PTZ,CP Plus,Government,21.605084,71.224547,Local NVR,15,2023,Active,TRUE
CAM00255,Amreli,Home Department - Police,Amreli Rural,Analog Dome,CP Plus,Government,21.605072,71.224596,Cloud,7,2017,Maintenance,TRUE
CAM00256,Amreli,Home Department - Police,Amreli Rural,IP PTZ,Bosch,Government,21.605497,71.223278,Cloud,30,2016,Active,TRUE
CAM00257,Amreli,Home Department - Police,Babra,Analog PTZ,Dahua,Government,21.848791,71.305453,Local NVR,30,2017,Offline,TRUE
CAM00258,Amreli,Home Department - Police,Babra,Analog Dome,Bosch,Government,21.849718,71.306032,Local NVR,7,2018,Active,TRUE
CAM00259,Amreli,Home Department - Police,Bagasara,IP Bullet,Hikvision,Government,21.480863,70.950461,Local NVR,15,2020,Offline,TRUE
CAM00260,Amreli,Home Department - Police,Bagasara,IP PTZ,Bosch,Government,21.481785,70.949983,Local NVR,7,2025,Maintenance,TRUE
CAM00261,Amreli,Home Department - Police,Bagasara,IP PTZ,Dahua,Government,21.481776,70.949968,Cloud,7,2018,Active,TRUE
CAM00262,Amreli,Home Department - Police,Chalala,Analog PTZ,Honeywell,Government,21.408721,71.16332,Cloud,15,2021,Active,TRUE
CAM00263,Amreli,Home Department - Police,Chalala,IP PTZ,Dahua,Government,21.409544,71.162075,Cloud,15,2017,Offline,TRUE
CAM00264,Amreli,Home Department - Police,Chalala,IP Dome,Dahua,Government,21.409959,71.163561,Local NVR,30,2020,Active,TRUE
CAM00265,Amreli,Home Department - Police,Damnagar,Analog Dome,Dahua,Government,21.693626,71.52027,Local NVR,30,2023,Offline,TRUE
CAM00266,Amreli,Home Department - Police,Damnagar,IP Bullet,Honeywell,Government,21.693546,71.520772,Cloud,30,2019,Maintenance,TRUE
CAM00267,Amreli,Home Department - Police,Dhari,IP Dome,Hikvision,Government,21.327016,71.024498,Cloud,30,2025,Offline,TRUE
CAM00268,Amreli,Home Department - Police,Dhari,IP PTZ,Hikvision,Government,21.326019,71.024948,Cloud,30,2024,Offline,TRUE
CAM00269,Amreli,Home Department - Police,Dhari,IP Dome,Bosch,Government,21.326629,71.025975,Cloud,30,2023,Maintenance,TRUE
CAM00270,Amreli,Home Department - Police,Dhari,Analog PTZ,Hikvision,Government,21.326571,71.024461,Local NVR,15,2023,Active,TRUE
CAM00271,Amreli,Home Department - Police,Jafarabad,Analog PTZ,Hikvision,Government,20.867263,71.363866,Cloud,7,2022,Maintenance,TRUE
CAM00272,Amreli,Home Department - Police,Jafarabad,IP PTZ,Dahua,Government,20.866928,71.364471,Local NVR,15,2018,Maintenance,TRUE
CAM00273,Amreli,Home Department - Police,Jafarabad,IP Bullet,Dahua,Government,20.867547,71.364964,Cloud,7,2024,Offline,TRUE
CAM00274,Amreli,Home Department - Police,Jafarabad,IP Dome,Hikvision,Government,20.867579,71.363964,Local NVR,15,2019,Offline,TRUE
CAM00275,Amreli,Home Department - Police,Jafarabad Marin,IP PTZ,Dahua,Government,20.869375,71.36366,Cloud,15,2019,Active,TRUE
CAM00276,Amreli,Home Department - Police,Jafarabad Marin,IP Dome,Bosch,Government,20.870105,71.363483,Cloud,7,2017,Active,TRUE
CAM00277,Amreli,Home Department - Police,Jafarabad Marin,Analog Dome,Hikvision,Government,20.868539,71.363247,Cloud,30,2023,Active,TRUE
CAM00278,Amreli,Home Department - Police,Khambha,IP Bullet,Honeywell,Government,21.14107,71.253278,Local NVR,7,2016,Offline,TRUE
CAM00279,Amreli,Home Department - Police,Khambha,IP Bullet,Dahua,Government,21.140854,71.253382,Cloud,30,2021,Offline,TRUE
CAM00280,Amreli,Home Department - Police,Khambha,Analog Dome,Honeywell,Government,21.140678,71.252847,Cloud,30,2016,Maintenance,TRUE
CAM00281,Amreli,Home Department - Police,Lathi,Analog Dome,Dahua,Government,21.72838,71.392433,Local NVR,15,2022,Active,TRUE
CAM00282,Amreli,Home Department - Police,Lathi,IP PTZ,CP Plus,Government,21.728028,71.391014,Cloud,15,2024,Active,TRUE
CAM00283,Amreli,Home Department - Police,Lathi,IP PTZ,Bosch,Government,21.728938,71.39233,Cloud,15,2024,Active,TRUE
CAM00284,Amreli,Home Department - Police,Lathi,IP PTZ,Dahua,Government,21.727947,71.391277,Cloud,30,2017,Active,TRUE
CAM00285,Amreli,Home Department - Police,Liliya,IP Dome,Hikvision,Government,21.537835,71.364173,Cloud,30,2025,Offline,TRUE
CAM00286,Amreli,Home Department - Police,Liliya,Analog PTZ,Hikvision,Government,21.537743,71.363336,Cloud,7,2021,Active,TRUE
CAM00287,Amreli,Home Department - Police,Mahila,Analog Dome,CP Plus,Government,21.610623,71.21751,Local NVR,7,2019,Offline,TRUE
CAM00288,Amreli,Home Department - Police,Mahila,Analog Dome,Dahua,Government,21.609403,71.217158,Local NVR,15,2023,Active,TRUE
CAM00289,Amreli,Home Department - Police,Mahila,IP PTZ,Dahua,Government,21.609747,71.217543,Cloud,15,2017,Active,TRUE
CAM00290,Amreli,Home Department - Police,Mahila,IP Bullet,Hikvision,Government,21.609569,71.217661,Local NVR,30,2019,Offline,TRUE
CAM00291,Amreli,Home Department - Police,Nageshri,Analog PTZ,CP Plus,Government,20.929474,71.345332,Local NVR,30,2019,Active,TRUE
CAM00292,Amreli,Home Department - Police,Nageshri,Analog PTZ,Bosch,Government,20.929077,71.345979,Local NVR,15,2021,Active,TRUE
CAM00293,Amreli,Home Department - Police,Nageshri,Analog Dome,Bosch,Government,20.929497,71.345435,Cloud,30,2018,Active,TRUE
CAM00294,Amreli,Home Department - Police,Nageshri,IP Dome,Hikvision,Government,20.929121,71.346311,Local NVR,7,2017,Active,TRUE
CAM00295,Amreli,Home Department - Police,Pipavav Marin,IP PTZ,Dahua,Government,20.923525,71.500435,Cloud,30,2024,Offline,TRUE
CAM00296,Amreli,Home Department - Police,Pipavav Marin,IP Dome,Honeywell,Government,20.923895,71.501606,Local NVR,7,2016,Active,TRUE
CAM00297,Amreli,Home Department - Police,Rajula,IP Dome,Honeywell,Government,21.038588,71.443037,Local NVR,7,2020,Active,TRUE
CAM00298,Amreli,Home Department - Police,Rajula,IP Bullet,Honeywell,Government,21.03894,71.443017,Local NVR,15,2019,Active,TRUE
CAM00299,Amreli,Home Department - Police,Rajula,IP PTZ,Honeywell,Government,21.038719,71.442215,Cloud,30,2022,Active,TRUE
CAM00300,Amreli,Home Department - Police,Rajula,IP Dome,Hikvision,Government,21.037828,71.443564,Local NVR,15,2017,Maintenance,TRUE
CAM00301,Amreli,Home Department - Police,Savarkundla Rural,IP Dome,Bosch,Government,21.337177,71.314067,Local NVR,30,2018,Active,TRUE
CAM00302,Amreli,Home Department - Police,Savarkundla Rural,Analog Dome,Hikvision,Government,21.337339,71.314465,Cloud,7,2017,Offline,TRUE
CAM00303,Amreli,Home Department - Police,Savarkundla Rural,Analog PTZ,Honeywell,Government,21.337176,71.313005,Cloud,7,2017,Active,TRUE
CAM00304,Amreli,Home Department - Police,Savarkundla Rural,IP PTZ,Hikvision,Government,21.336348,71.313294,Local NVR,7,2018,Offline,TRUE
CAM00305,Amreli,Home Department - Police,Savarkundla Town,Analog PTZ,Bosch,Government,21.33734,71.31445,Cloud,30,2024,Active,TRUE
CAM00306,Amreli,Home Department - Police,Savarkundla Town,IP Dome,Bosch,Government,21.337221,71.314675,Cloud,7,2016,Active,TRUE
CAM00307,Amreli,Home Department - Police,Vadia,Analog PTZ,Hikvision,Government,21.689944,72.817339,Local NVR,15,2022,Maintenance,TRUE
CAM00308,Amreli,Home Department - Police,Vadia,IP PTZ,CP Plus,Government,21.688971,72.816615,Local NVR,7,2022,Offline,TRUE
CAM00309,Amreli,Home Department - Police,Vadia,IP Dome,Dahua,Government,21.689092,72.816064,Cloud,15,2017,Active,TRUE
CAM00310,Amreli,Home Department - Police,Vadia,IP Dome,Hikvision,Government,21.689891,72.81619,Local NVR,15,2017,Active,TRUE
CAM00311,Amreli,Home Department - Police,Vanda,IP PTZ,Honeywell,Government,21.383185,71.470793,Local NVR,7,2022,Active,TRUE
CAM00312,Amreli,Home Department - Police,Vanda,Analog Dome,Dahua,Government,21.383162,71.471634,Local NVR,7,2025,Active,TRUE
CAM00313,Amreli,Home Department - Police,Vanda,IP Bullet,Honeywell,Government,21.383746,71.472039,Cloud,30,2024,Maintenance,TRUE
CAM00314,Amreli,Home Department - Police,Dungar,IP Bullet,Hikvision,Government,21.06706,71.566536,Cloud,15,2023,Active,TRUE
CAM00315,Amreli,Home Department - Police,Dungar,Analog PTZ,Dahua,Government,21.067568,71.566866,Cloud,30,2017,Maintenance,TRUE
CAM00316,Anand,Home Department - Police,Anand Rural,Analog PTZ,Hikvision,Government,22.558432,72.967742,Local NVR,15,2018,Offline,TRUE
CAM00317,Anand,Home Department - Police,Anand Rural,Analog PTZ,Bosch,Government,22.558006,72.96847,Cloud,15,2023,Active,TRUE
CAM00318,Anand,Home Department - Police,Anand Rural,Analog PTZ,CP Plus,Government,22.558408,72.96817,Local NVR,15,2023,Active,TRUE
CAM00319,Anand,Home Department - Police,Anand Rural,IP Bullet,Dahua,Government,22.558645,72.968057,Local NVR,15,2025,Maintenance,TRUE
CAM00320,Anand,Home Department - Police,Anand Town,Analog Dome,CP Plus,Government,22.556729,72.968512,Cloud,30,2025,Maintenance,TRUE
CAM00321,Anand,Home Department - Police,Anand Town,IP Dome,Bosch,Government,22.558221,72.967874,Local NVR,7,2020,Active,TRUE
CAM00322,Anand,Home Department - Police,Anand Town,IP PTZ,Hikvision,Government,22.55696,72.968683,Local NVR,30,2022,Maintenance,TRUE
CAM00323,Anand,Home Department - Police,Anklav,Analog Dome,Hikvision,Government,22.383104,72.996786,Local NVR,30,2022,Offline,TRUE
CAM00324,Anand,Home Department - Police,Anklav,IP Bullet,Dahua,Government,22.383452,72.99752,Cloud,30,2017,Offline,TRUE
CAM00325,Anand,Home Department - Police,Anklav,Analog PTZ,Bosch,Government,22.382463,72.997644,Cloud,7,2022,Active,TRUE
CAM00326,Anand,Home Department - Police,Anklav,Analog Dome,Honeywell,Government,22.382849,72.996793,Cloud,15,2024,Active,TRUE
CAM00327,Anand,Home Department - Police,Bhadran,IP Bullet,Dahua,Government,22.359873,72.904154,Cloud,15,2024,Active,TRUE
CAM00328,Anand,Home Department - Police,Bhadran,IP Dome,CP Plus,Government,22.359571,72.904588,Local NVR,15,2017,Active,TRUE
CAM00329,Anand,Home Department - Police,Bhadran,Analog PTZ,Bosch,Government,22.359859,72.903303,Cloud,15,2023,Maintenance,TRUE
CAM00330,Anand,Home Department - Police,Borsad City,IP Dome,Dahua,Government,22.40691,72.902242,Cloud,30,2017,Active,TRUE
CAM00331,Anand,Home Department - Police,Borsad City,IP Bullet,Honeywell,Government,22.408463,72.903495,Cloud,15,2024,Offline,TRUE
CAM00332,Anand,Home Department - Police,Borsad City,IP Bullet,CP Plus,Government,22.407556,72.902994,Local NVR,15,2022,Active,TRUE
CAM00333,Anand,Home Department - Police,Borsad Rural,IP PTZ,Bosch,Government,22.407725,72.902736,Cloud,30,2025,Active,TRUE
CAM00334,Anand,Home Department - Police,Borsad Rural,Analog Dome,Hikvision,Government,22.40699,72.903735,Cloud,15,2017,Active,TRUE
CAM00335,Anand,Home Department - Police,Borsad Rural,Analog Dome,Dahua,Government,22.406975,72.902586,Local NVR,30,2023,Maintenance,TRUE
